"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/21/2019","AQS","484530014","3","4.1","ug/m3 LC","17","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/22/2019","AQS","484530014","3","4.7","ug/m3 LC","20","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/23/2019","AQS","484530014","3","2.5","ug/m3 LC","10","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/24/2019","AQS","484530014","3","4.2","ug/m3 LC","18","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/25/2019","AQS","484530014","3","4.2","ug/m3 LC","18","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/26/2019","AQS","484530014","3","4.8","ug/m3 LC","20","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/27/2019","AQS","484530014","3","3.3","ug/m3 LC","14","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/28/2019","AQS","484530014","3","4.9","ug/m3 LC","20","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/29/2019","AQS","484530014","3","2.1","ug/m3 LC","9","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/30/2019","AQS","484530014","3","4.5","ug/m3 LC","19","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"01/31/2019","AQS","484530014","3","5","ug/m3 LC","21","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/01/2019","AQS","484530014","3","4.9","ug/m3 LC","20","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/02/2019","AQS","484530014","3","7","ug/m3 LC","29","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/03/2019","AQS","484530014","3","8.9","ug/m3 LC","37","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/04/2019","AQS","484530014","3","14.3","ug/m3 LC","56","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/05/2019","AQS","484530014","3","18.1","ug/m3 LC","64","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/06/2019","AQS","484530014","3","15.2","ug/m3 LC","58","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/07/2019","AQS","484530014","3","8","ug/m3 LC","33","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/08/2019","AQS","484530014","3","4.3","ug/m3 LC","18","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/09/2019","AQS","484530014","3","6.3","ug/m3 LC","26","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/10/2019","AQS","484530014","3","4.6","ug/m3 LC","19","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/11/2019","AQS","484530014","3","6.8","ug/m3 LC","28","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/12/2019","AQS","484530014","3","3.7","ug/m3 LC","15","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/13/2019","AQS","484530014","3","3.4","ug/m3 LC","14","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/14/2019","AQS","484530014","3","5.3","ug/m3 LC","22","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/15/2019","AQS","484530014","3","8.6","ug/m3 LC","36","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/16/2019","AQS","484530014","3","8.5","ug/m3 LC","35","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/17/2019","AQS","484530014","3","8","ug/m3 LC","33","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/18/2019","AQS","484530014","3","3.9","ug/m3 LC","16","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/19/2019","AQS","484530014","3","3.2","ug/m3 LC","13","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/20/2019","AQS","484530014","3","3","ug/m3 LC","13","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/21/2019","AQS","484530014","3","4.9","ug/m3 LC","20","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/22/2019","AQS","484530014","3","4","ug/m3 LC","17","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/23/2019","AQS","484530014","3","3","ug/m3 LC","13","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/24/2019","AQS","484530014","3","4","ug/m3 LC","17","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/25/2019","AQS","484530014","3","5.7","ug/m3 LC","24","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/26/2019","AQS","484530014","3","6.2","ug/m3 LC","26","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/27/2019","AQS","484530014","3","5.3","ug/m3 LC","22","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"02/28/2019","AQS","484530014","3","4.6","ug/m3 LC","19","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/01/2019","AQS","484530014","3","12.1","ug/m3 LC","51","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/02/2019","AQS","484530014","3","9.1","ug/m3 LC","38","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/03/2019","AQS","484530014","3","3","ug/m3 LC","13","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/04/2019","AQS","484530014","3","3.7","ug/m3 LC","15","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/05/2019","AQS","484530014","3","4.7","ug/m3 LC","20","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/06/2019","AQS","484530014","3","5.1","ug/m3 LC","21","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/07/2019","AQS","484530014","3","5.5","ug/m3 LC","23","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/08/2019","AQS","484530014","3","5.8","ug/m3 LC","24","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/09/2019","AQS","484530014","3","6.6","ug/m3 LC","28","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/10/2019","AQS","484530014","3","11.4","ug/m3 LC","48","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/11/2019","AQS","484530014","3","10.6","ug/m3 LC","44","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/12/2019","AQS","484530014","3","5.9","ug/m3 LC","25","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/13/2019","AQS","484530014","3","7.6","ug/m3 LC","32","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/14/2019","AQS","484530014","3","7.8","ug/m3 LC","33","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/15/2019","AQS","484530014","3","2.8","ug/m3 LC","12","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/16/2019","AQS","484530014","3","2.7","ug/m3 LC","11","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/17/2019","AQS","484530014","3","5.1","ug/m3 LC","21","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/18/2019","AQS","484530014","3","7.5","ug/m3 LC","31","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/19/2019","AQS","484530014","3","10.3","ug/m3 LC","43","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/20/2019","AQS","484530014","3","10","ug/m3 LC","42","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/21/2019","AQS","484530014","3","5.1","ug/m3 LC","21","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/22/2019","AQS","484530014","3","8.4","ug/m3 LC","35","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/23/2019","AQS","484530014","3","7.2","ug/m3 LC","30","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/24/2019","AQS","484530014","3","7.2","ug/m3 LC","30","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/25/2019","AQS","484530014","3","7.1","ug/m3 LC","30","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/26/2019","AQS","484530014","3","5.6","ug/m3 LC","23","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/27/2019","AQS","484530014","3","8.2","ug/m3 LC","34","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/28/2019","AQS","484530014","3","6.3","ug/m3 LC","26","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/29/2019","AQS","484530014","3","5.6","ug/m3 LC","23","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/30/2019","AQS","484530014","3","2.8","ug/m3 LC","12","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"03/31/2019","AQS","484530014","3","3.3","ug/m3 LC","14","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/01/2019","AQS","484530014","3","5","ug/m3 LC","21","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/02/2019","AQS","484530014","3","6.2","ug/m3 LC","26","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/03/2019","AQS","484530014","3","5.8","ug/m3 LC","24","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/04/2019","AQS","484530014","3","7.4","ug/m3 LC","31","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/05/2019","AQS","484530014","3","14.5","ug/m3 LC","56","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/06/2019","AQS","484530014","3","10.8","ug/m3 LC","45","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/07/2019","AQS","484530014","3","5.1","ug/m3 LC","21","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/08/2019","AQS","484530014","3","4.2","ug/m3 LC","18","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/09/2019","AQS","484530014","3","7","ug/m3 LC","29","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/10/2019","AQS","484530014","3","6.3","ug/m3 LC","26","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/11/2019","AQS","484530014","3","7.5","ug/m3 LC","31","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/12/2019","AQS","484530014","3","7.7","ug/m3 LC","32","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/14/2019","AQS","484530014","3","4.7","ug/m3 LC","20","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/15/2019","AQS","484530014","3","5","ug/m3 LC","21","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/16/2019","AQS","484530014","3","3.9","ug/m3 LC","16","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/17/2019","AQS","484530014","3","10.2","ug/m3 LC","43","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/18/2019","AQS","484530014","3","3.8","ug/m3 LC","16","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/19/2019","AQS","484530014","3","2.2","ug/m3 LC","9","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/20/2019","AQS","484530014","3","4.5","ug/m3 LC","19","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/21/2019","AQS","484530014","3","4.5","ug/m3 LC","19","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/22/2019","AQS","484530014","3","5.5","ug/m3 LC","23","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/23/2019","AQS","484530014","3","10.2","ug/m3 LC","43","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/24/2019","AQS","484530014","3","2.6","ug/m3 LC","11","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/25/2019","AQS","484530014","3","4.1","ug/m3 LC","17","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/26/2019","AQS","484530014","3","4.7","ug/m3 LC","20","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
"04/27/2019","AQS","484530014","3","7.3","ug/m3 LC","30","Austin North Hills Drive","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12420","Austin-Round Rock, TX","48","Texas","453","Travis","30.354944","-97.761803"
